time,valence,arousal
10000.0,5.887146472930908,4.769096851348877
10050.0,5.85992956161499,4.761741638183594
10100.0,5.861171722412109,4.761660099029541
10150.0,5.865357875823975,4.761584758758545
10200.0,5.914170742034912,4.772618293762207
10250.0,5.8901495933532715,4.763986587524414
10300.0,5.8890700340271,4.7660603523254395
10350.0,5.890995502471924,4.7595601081848145
10400.0,5.911444187164307,4.76493501663208
10450.0,5.891330242156982,4.763168811798096
10500.0,5.894810199737549,4.763403415679932
10550.0,5.859405040740967,4.751096725463867
10600.0,5.823400497436523,4.6858296394348145
10650.0,5.883443355560303,4.734528064727783
10700.0,5.9097466468811035,4.758113384246826
10750.0,5.934815883636475,4.7606987953186035
10800.0,5.941844463348389,4.768707275390625
10850.0,5.904827117919922,4.770251750946045
10900.0,5.883960247039795,4.764266490936279
10950.0,5.8470234870910645,4.7490010261535645
11000.0,5.876753807067871,4.755491733551025
11050.0,5.889005184173584,4.756409168243408
11100.0,5.915689945220947,4.767331600189209
11150.0,5.880658149719238,4.757651329040527
11200.0,5.924529552459717,4.7677483558654785
11250.0,5.920376777648926,4.764590740203857
11300.0,5.918402194976807,4.760127067565918
11350.0,5.906800746917725,4.754723072052002
11400.0,5.938103199005127,4.7630295753479
11450.0,5.914851665496826,4.718878746032715
11500.0,5.893951892852783,4.717010974884033
11550.0,5.9008917808532715,4.735747337341309
11600.0,5.884805679321289,4.739282131195068
11650.0,5.859016418457031,4.737475872039795
11700.0,5.816056728363037,4.731779098510742
11750.0,5.867656230926514,4.7522969245910645
11800.0,5.888205528259277,4.752832889556885
11850.0,5.893847942352295,4.751277923583984
11900.0,5.872182846069336,4.742625713348389
11950.0,5.895430564880371,4.750009059906006
12000.0,5.9232611656188965,4.759730339050293
12050.0,5.908574104309082,4.755136489868164
12100.0,5.884295463562012,4.745574951171875
12150.0,5.862551212310791,4.734796047210693
12200.0,5.9223809242248535,4.752181053161621
12250.0,5.899917125701904,4.749244689941406
12300.0,5.8216729164123535,4.692175388336182
12350.0,5.868643283843994,4.7183613777160645
12400.0,5.922278881072998,4.744955539703369
12450.0,5.922513484954834,4.752138137817383
12500.0,5.934227466583252,4.7581024169921875
12550.0,5.931830883026123,4.766399383544922
12600.0,5.87807035446167,4.755919933319092
12650.0,5.888949871063232,4.761674404144287
12700.0,5.94402551651001,4.7728590965271
12750.0,5.870430946350098,4.744584560394287
12800.0,5.9096503257751465,4.760147571563721
12850.0,5.919252872467041,4.764461994171143
12900.0,5.912318706512451,4.757874965667725
12950.0,5.914029121398926,4.756898403167725
13000.0,5.941715717315674,4.762698650360107
13050.0,5.934098720550537,4.754505634307861
13100.0,5.914708614349365,4.754077434539795
13150.0,5.906535625457764,4.755494117736816
13200.0,5.871217250823975,4.701302528381348
13250.0,5.843628883361816,4.709183216094971
13300.0,5.882627964019775,4.735964298248291
13350.0,5.9365057945251465,4.754626750946045
13400.0,5.922469139099121,4.755107402801514
13450.0,5.880308151245117,4.755396366119385
13500.0,5.859882831573486,4.751274585723877
13550.0,5.8938984870910645,4.756800174713135
13600.0,5.925359725952148,4.76429557800293
13650.0,5.915493011474609,4.759995937347412
13700.0,5.919900417327881,4.764233589172363
13750.0,5.883632183074951,4.753508567810059
13800.0,5.909496784210205,4.760774612426758
13850.0,5.8621506690979,4.743301868438721
13900.0,5.922000885009766,4.7581400871276855
13950.0,5.898345470428467,4.75443696975708
14000.0,5.933750152587891,4.759435176849365
14050.0,5.93670129776001,4.75906229019165
14100.0,5.917512893676758,4.716826438903809
14150.0,5.904782295227051,4.718745231628418
14200.0,5.92031717300415,4.740777492523193
14250.0,5.914376735687256,4.746665954589844
14300.0,5.909743309020996,4.752840518951416
14350.0,5.885624408721924,4.751720905303955
14400.0,5.882616996765137,4.758447647094727
14450.0,5.888235569000244,4.756114959716797
14500.0,5.907791614532471,4.760425567626953
14550.0,5.902144908905029,4.753922939300537
14600.0,5.887363910675049,4.749218463897705
14650.0,5.888147830963135,4.7517619132995605
14700.0,5.866702556610107,4.744944095611572
14750.0,5.899664402008057,4.749888896942139
14800.0,5.922719955444336,4.754848003387451
14850.0,5.908541679382324,4.754539489746094
14900.0,5.942441463470459,4.76057767868042
14950.0,5.829422473907471,4.787654399871826
15000.0,5.9395551681518555,4.741110801696777
15050.0,5.910977840423584,4.713387966156006
15100.0,5.858644008636475,4.720255374908447
15150.0,5.880276203155518,4.7325944900512695
15200.0,5.884670734405518,4.733150005340576
15250.0,5.875751972198486,4.744241714477539
15300.0,5.898794174194336,4.759311676025391
15350.0,5.907318592071533,4.760680675506592
15400.0,5.918302059173584,4.762505054473877
15450.0,5.934051990509033,4.764937877655029
15500.0,5.946827411651611,4.766186237335205
15550.0,5.910797595977783,4.755453586578369
15600.0,5.908348560333252,4.754864692687988
15650.0,5.9416656494140625,4.761155128479004
15700.0,5.88324499130249,4.743768215179443
15750.0,5.898677349090576,4.750418663024902
15800.0,5.92067289352417,4.7567524909973145
15850.0,5.880669593811035,4.731428146362305
15900.0,5.870854377746582,4.703951358795166
15950.0,5.91013765335083,4.734823703765869
16000.0,5.925489902496338,4.748099327087402
16050.0,5.912230014801025,4.747053623199463
16100.0,5.901403427124023,4.755852222442627
16150.0,5.8540849685668945,4.746880531311035
16200.0,5.897827625274658,4.759918689727783
16250.0,5.921856880187988,4.767407417297363
16300.0,5.935049533843994,4.7685394287109375
16350.0,5.9123921394348145,4.7613301277160645
16400.0,5.95431661605835,4.776144027709961
16450.0,5.922275543212891,4.764577865600586
16500.0,5.863917350769043,4.7448954582214355
16550.0,5.895035266876221,4.752506732940674
16600.0,5.883657932281494,4.743556976318359
16650.0,5.955698490142822,4.763399600982666
