time,valence,arousal
10000.0,5.437577724456787,4.068305015563965
10050.0,5.441115856170654,4.063566207885742
10100.0,5.450060844421387,4.060868740081787
10150.0,5.416393756866455,4.075794219970703
10200.0,5.357924461364746,4.099991321563721
10250.0,5.353781700134277,4.100549221038818
10300.0,5.375937461853027,4.09604024887085
10350.0,5.402708530426025,4.092116355895996
10400.0,5.405656337738037,4.085195541381836
10450.0,5.403549671173096,4.0893874168396
10500.0,5.402266025543213,4.083236217498779
10550.0,5.417749881744385,4.075752258300781
10600.0,5.4316911697387695,4.073288917541504
10650.0,5.438202381134033,4.067705154418945
10700.0,5.436466693878174,4.065359115600586
10750.0,5.42667818069458,4.055912971496582
10800.0,5.4445977210998535,4.063544750213623
10850.0,5.45224142074585,4.062205791473389
10900.0,5.462303161621094,4.061153888702393
10950.0,5.399807453155518,4.08568811416626
11000.0,5.357377529144287,4.103662014007568
11050.0,5.35966682434082,4.101104736328125
11100.0,5.375054359436035,4.0946478843688965
11150.0,5.390402793884277,4.091335296630859
11200.0,5.397037982940674,4.086073398590088
11250.0,5.397861957550049,4.091377258300781
11300.0,5.402729511260986,4.084423065185547
11350.0,5.414783000946045,4.079450607299805
11400.0,5.4287848472595215,4.073147773742676
11450.0,5.435085773468018,4.067826747894287
11500.0,5.436557292938232,4.068950176239014
11550.0,5.424509525299072,4.057647705078125
11600.0,5.437195777893066,4.060970783233643
11650.0,5.452155590057373,4.063832759857178
11700.0,5.455146312713623,4.0579986572265625
11750.0,5.430711269378662,4.070764541625977
11800.0,5.365513324737549,4.096607208251953
11850.0,5.355222702026367,4.098236560821533
11900.0,5.371361255645752,4.095341682434082
11950.0,5.381673336029053,4.0882344245910645
12000.0,5.401957035064697,4.08668851852417
12050.0,5.404069423675537,4.092528820037842
12100.0,5.409572124481201,4.089930057525635
12150.0,5.417813777923584,4.082663536071777
12200.0,5.430443286895752,4.0760698318481445
12250.0,5.439393520355225,4.075943946838379
12300.0,5.442025661468506,4.070287227630615
12350.0,5.432333469390869,4.059942245483398
12400.0,5.434409141540527,4.058141708374023
12450.0,5.446965217590332,4.059797286987305
12500.0,5.455935478210449,4.057242393493652
12550.0,5.453085422515869,4.056662559509277
12600.0,5.388737201690674,4.091821193695068
12650.0,5.3685503005981445,4.100967884063721
12700.0,5.383970737457275,4.098756790161133
12750.0,5.398864269256592,4.092523097991943
12800.0,5.415578365325928,4.081848621368408
