time,valence,arousal
10000.0,4.313589572906494,5.270787239074707
10050.0,4.496739864349365,4.999464511871338
10100.0,4.426393032073975,5.163161754608154
10150.0,4.364445686340332,5.108725070953369
10200.0,4.245547294616699,5.586086750030518
10250.0,4.488412380218506,5.064174652099609
10300.0,4.141718864440918,5.436657428741455
10350.0,4.125548839569092,5.541751861572266
10400.0,3.9949727058410645,5.436954975128174
10450.0,4.121211528778076,5.594501972198486
10500.0,4.250335216522217,5.3631911277771
10550.0,4.176179885864258,5.665979385375977
10600.0,4.202874660491943,5.499205112457275
10650.0,4.337762832641602,5.429278373718262
10700.0,4.2617387771606445,5.384541034698486
10750.0,4.29945182800293,5.211584091186523
10800.0,4.437282085418701,5.184844970703125
10850.0,4.365677833557129,5.350818634033203
10900.0,4.2908525466918945,5.3751044273376465
10950.0,4.291109085083008,5.305144786834717
11000.0,4.354785442352295,5.215479373931885
11050.0,4.467763423919678,5.5118889808654785
11100.0,4.83567476272583,5.4454026222229
11150.0,3.64017391204834,5.762463569641113
11200.0,4.091574668884277,5.3757548332214355
11250.0,4.267479419708252,5.200329780578613
11300.0,4.132282257080078,5.525086402893066
11350.0,4.644942283630371,5.222168445587158
11400.0,4.396407604217529,5.267080307006836
11450.0,4.273425579071045,5.323357105255127
11500.0,4.215999603271484,5.55584192276001
11550.0,4.893049716949463,5.577125072479248
11600.0,4.98742151260376,5.408349514007568
11650.0,4.370423793792725,5.302118301391602
11700.0,4.35791540145874,5.517928123474121
11750.0,4.909163951873779,5.537662982940674
11800.0,4.836630344390869,5.40341329574585
11850.0,4.130065441131592,5.380315780639648
11900.0,3.970191478729248,5.520822525024414
11950.0,4.22798490524292,5.297595500946045
12000.0,4.192452907562256,5.380666255950928
12050.0,4.316016674041748,5.213887691497803
12100.0,4.234079837799072,5.251958847045898
12150.0,4.159562587738037,5.32954216003418
12200.0,4.4111857414245605,5.325251579284668
12250.0,4.522867679595947,5.079224109649658
12300.0,4.535479545593262,4.951638698577881
12350.0,4.154574394226074,5.374643802642822
12400.0,4.4010910987854,4.99794340133667
12450.0,4.241781711578369,5.2426886558532715
12500.0,4.321961879730225,5.220488548278809
12550.0,4.074219226837158,5.277195453643799
12600.0,4.2738938331604,5.180842876434326
12650.0,4.407022953033447,4.990248680114746
12700.0,4.352718830108643,5.0373663902282715
12750.0,4.481689929962158,4.907370567321777
12800.0,4.361547946929932,5.137706756591797
12850.0,4.201954364776611,5.535053730010986
12900.0,4.315157890319824,5.294656753540039
12950.0,4.250906467437744,5.229929447174072
13000.0,4.3059983253479,5.238254070281982
13050.0,4.339409351348877,5.084336757659912
13100.0,4.269207000732422,5.130119800567627
13150.0,4.427652359008789,5.000423431396484
13200.0,3.9524617195129395,5.439112663269043
13250.0,4.203341484069824,5.137032985687256
13300.0,4.480365753173828,4.923318862915039
13350.0,4.202870845794678,5.236147880554199
13400.0,4.663459300994873,4.7816548347473145
13450.0,4.376979351043701,5.113579750061035
13500.0,4.396242618560791,5.046635150909424
13550.0,4.647817134857178,4.739419937133789
13600.0,4.350965976715088,5.0144548416137695
13650.0,4.3118414878845215,5.0824127197265625
