time,valence,arousal
10000.0,5.414700984954834,4.517818927764893
10050.0,5.420180797576904,4.538393974304199
10100.0,5.365516185760498,4.53765344619751
10150.0,5.416158199310303,4.506236553192139
10200.0,5.374316215515137,4.592517375946045
10250.0,5.395814418792725,4.541323184967041
10300.0,5.4154133796691895,4.518526077270508
10350.0,5.396317005157471,4.525047779083252
10400.0,5.415823459625244,4.512709140777588
10450.0,5.375761985778809,4.505977153778076
10500.0,5.387536525726318,4.541951656341553
10550.0,5.395009994506836,4.506227970123291
10600.0,5.367187976837158,4.518442630767822
10650.0,5.400190830230713,4.512089729309082
10700.0,5.407094478607178,4.507138252258301
10750.0,5.412209987640381,4.512704849243164
10800.0,5.417836666107178,4.5317463874816895
10850.0,5.418154239654541,4.533022880554199
10900.0,5.4013752937316895,4.548727512359619
10950.0,5.409591197967529,4.540311336517334
11000.0,5.388454914093018,4.578577041625977
11050.0,5.401999473571777,4.539559364318848
11100.0,5.42448091506958,4.507870674133301
11150.0,5.447752475738525,4.526200771331787
11200.0,5.3812575340271,4.53544807434082
11250.0,5.421750068664551,4.50918436050415
11300.0,5.391808986663818,4.544922351837158
11350.0,5.397498607635498,4.530958652496338
11400.0,5.40355920791626,4.514261722564697
11450.0,5.428130626678467,4.538172245025635
11500.0,5.390121936798096,4.539061069488525
11550.0,5.4031147956848145,4.509251117706299
11600.0,5.3758625984191895,4.54733419418335
11650.0,5.3844780921936035,4.543731689453125
11700.0,5.436136245727539,4.526754379272461
11750.0,5.379555702209473,4.615111827850342
11800.0,5.392627239227295,4.542092800140381
11850.0,5.425756454467773,4.508358478546143
11900.0,5.4272141456604,4.5303449630737305
11950.0,5.416574001312256,4.515535354614258
12000.0,5.413968086242676,4.519658088684082
12050.0,5.417760372161865,4.531764030456543
12100.0,5.389793395996094,4.532665252685547
12150.0,5.405600070953369,4.509724140167236
12200.0,5.413293361663818,4.520781993865967
12250.0,5.374805927276611,4.553943157196045
12300.0,5.389951229095459,4.511382579803467
12350.0,5.393958568572998,4.52190637588501
12400.0,5.391939640045166,4.525796890258789
12450.0,5.376126766204834,4.503391742706299
12500.0,5.383643627166748,4.49641227722168
12550.0,5.312277793884277,4.573583602905273
12600.0,5.422369480133057,4.510529518127441
12650.0,5.428411483764648,4.53716516494751
12700.0,5.405374526977539,4.550675868988037
12750.0,5.421044826507568,4.503640174865723
12800.0,5.350221633911133,4.512528896331787
12850.0,5.3767924308776855,4.522003173828125
12900.0,5.395970344543457,4.497347354888916
12950.0,5.369470596313477,4.537280559539795
13000.0,5.407798767089844,4.5274434089660645
13050.0,5.399714946746826,4.5413312911987305
13100.0,5.409370422363281,4.526422023773193
13150.0,5.404782295227051,4.515390396118164
13200.0,5.4151129722595215,4.516512393951416
13250.0,5.374763011932373,4.571813106536865
13300.0,5.415844917297363,4.518691062927246
13350.0,5.391940593719482,4.60154914855957
13400.0,5.392660617828369,4.55220890045166
13450.0,5.429118633270264,4.517421722412109
13500.0,5.417369365692139,4.522846698760986
13550.0,5.386657238006592,4.55973482131958
13600.0,5.412263870239258,4.525748252868652
13650.0,5.366551876068115,4.527170658111572
13700.0,5.39324426651001,4.531859874725342
13750.0,5.388640403747559,4.51924991607666
13800.0,5.3741278648376465,4.524089813232422
13850.0,5.425309658050537,4.526495456695557
13900.0,5.448795795440674,4.552110195159912
13950.0,5.432945251464844,4.519352436065674
14000.0,5.407476902008057,4.544174671173096
14050.0,5.394808769226074,4.511878967285156
14100.0,5.398060321807861,4.4911932945251465
14150.0,5.385975360870361,4.637707233428955
14200.0,5.414355754852295,4.520908355712891
14250.0,5.412574291229248,4.51391077041626
14300.0,5.396589279174805,4.518002986907959
14350.0,5.423059940338135,4.5402607917785645
14400.0,5.406471252441406,4.536983489990234
14450.0,5.420674800872803,4.519467353820801
14500.0,5.425517559051514,4.514305114746094
14550.0,5.407787799835205,4.553384304046631
14600.0,5.431170463562012,4.527435779571533
14650.0,5.436517238616943,4.5293989181518555
14700.0,5.406717300415039,4.535157680511475
14750.0,5.433294773101807,4.508876323699951
14800.0,5.4225993156433105,4.548420429229736
14850.0,5.459208011627197,4.513322353363037
14900.0,5.425501823425293,4.522705554962158
14950.0,5.358302593231201,4.605321884155273
15000.0,5.42869234085083,4.532871723175049
15050.0,5.399088382720947,4.599417209625244
15100.0,5.448410511016846,4.507543087005615
15150.0,5.424294948577881,4.524949550628662
15200.0,5.413577556610107,4.505254745483398
15250.0,5.4069390296936035,4.509668350219727
15300.0,5.396592617034912,4.542206287384033
15350.0,5.421790599822998,4.510628700256348
15400.0,5.416905403137207,4.511724948883057
15450.0,5.384592533111572,4.519486427307129
15500.0,5.446609973907471,4.5156426429748535
15550.0,5.427609920501709,4.537585258483887
15600.0,5.415754795074463,4.543405055999756
15650.0,5.401474475860596,4.499547958374023
15700.0,5.3800764083862305,4.5074687004089355
15750.0,5.37200403213501,4.5625410079956055
15800.0,5.392313003540039,4.505423069000244
15850.0,5.4167399406433105,4.5370635986328125
15900.0,5.4337992668151855,4.507894992828369
15950.0,5.424620151519775,4.507081508636475
16000.0,5.4116387367248535,4.516848087310791
16050.0,5.412194728851318,4.507699489593506
16100.0,5.4224748611450195,4.508839130401611
16150.0,5.406101703643799,4.507429122924805
16200.0,5.377117156982422,4.544573783874512
16250.0,5.430868625640869,4.538180351257324
16300.0,5.394981384277344,4.524542331695557
16350.0,5.429513454437256,4.522002696990967
16400.0,5.406655788421631,4.533449649810791
16450.0,5.408393383026123,4.537281036376953
16500.0,5.327987194061279,4.621530055999756
16550.0,5.3963303565979,4.522960186004639
16600.0,5.418729305267334,4.498709201812744
16650.0,5.42563533782959,4.51188850402832
16700.0,5.40081787109375,4.50199556350708
16750.0,5.421013355255127,4.5181145668029785
16800.0,5.375671863555908,4.541073322296143
16850.0,5.420750141143799,4.514303684234619
16900.0,5.441405773162842,4.561202526092529
16950.0,5.396559238433838,4.549342632293701
17000.0,5.429998874664307,4.531710147857666
17050.0,5.4112725257873535,4.540356636047363
17100.0,5.408102512359619,4.515048027038574
17150.0,5.426601409912109,4.5193681716918945
17200.0,5.4536943435668945,4.509335517883301
17250.0,5.376484394073486,4.607419013977051
17300.0,5.414296627044678,4.53957986831665
17350.0,5.452783107757568,4.53270149230957
17400.0,5.4891510009765625,4.523675918579102
17450.0,5.461534023284912,4.528667449951172
17500.0,5.436338901519775,4.5168776512146
17550.0,5.430487632751465,4.529404163360596
17600.0,5.422255516052246,4.526959419250488
17650.0,5.392362594604492,4.52945613861084
17700.0,5.419806957244873,4.512629508972168
17750.0,5.3988776206970215,4.535269260406494
17800.0,5.429203033447266,4.500797748565674
17850.0,5.414700031280518,4.524780750274658
17900.0,5.47747278213501,4.535664081573486
17950.0,5.4590277671813965,4.52157735824585
18000.0,5.461142063140869,4.531106472015381
18050.0,5.363452434539795,4.636335372924805
18100.0,5.407268047332764,4.5495381355285645
18150.0,5.439969539642334,4.507722854614258
18200.0,5.4319939613342285,4.5229878425598145
18250.0,5.443881511688232,4.511007785797119
18300.0,5.4535136222839355,4.541165351867676
18350.0,5.4438934326171875,4.536303520202637
18400.0,5.428042888641357,4.508897304534912
18450.0,5.431493282318115,4.51432466506958
18500.0,5.4431986808776855,4.522965908050537
18550.0,5.449709415435791,4.510349273681641
18600.0,5.408284664154053,4.581227779388428
18650.0,5.434027194976807,4.495230674743652
18700.0,5.395379543304443,4.509156227111816
18750.0,5.429763317108154,4.526130199432373
18800.0,5.4239678382873535,4.535568714141846
18850.0,5.4178853034973145,4.565494060516357
18900.0,5.408148288726807,4.532144546508789
18950.0,5.427230358123779,4.488065719604492
19000.0,5.434422969818115,4.519386291503906
19050.0,5.421870708465576,4.499035835266113
19100.0,5.3999128341674805,4.5344157218933105
19150.0,5.41371488571167,4.5196213722229
19200.0,5.417509078979492,4.518940448760986
19250.0,5.433241367340088,4.501002311706543
19300.0,5.386331081390381,4.538237571716309
19350.0,5.422131061553955,4.503393650054932
19400.0,5.426024913787842,4.510855197906494
19450.0,5.422232151031494,4.530838489532471
19500.0,5.424968242645264,4.505979061126709
19550.0,5.384394645690918,4.577341079711914
19600.0,5.389565944671631,4.565721035003662
19650.0,5.44812536239624,4.519283771514893
19700.0,5.413878917694092,4.506768226623535
19750.0,5.427066326141357,4.487887859344482
19800.0,5.394015789031982,4.517645359039307
19850.0,5.404333114624023,4.493031978607178
19900.0,5.4018330574035645,4.514272689819336
19950.0,5.370459079742432,4.518390655517578
20000.0,5.413634300231934,4.495964050292969
20050.0,5.400344371795654,4.520262718200684
20100.0,5.425605297088623,4.494018077850342
20150.0,5.403510570526123,4.503974914550781
20200.0,5.387099742889404,4.529542922973633
20250.0,5.425968647003174,4.492346286773682
20300.0,5.431894779205322,4.533073425292969
20350.0,5.397765636444092,4.604921340942383
20400.0,5.4304633140563965,4.543649196624756
20450.0,5.448939800262451,4.500128269195557
20500.0,5.448078632354736,4.5020551681518555
20550.0,5.415382385253906,4.494030952453613
20600.0,5.409026622772217,4.502098560333252
20650.0,5.415311813354492,4.509212493896484
20700.0,5.436238765716553,4.517928123474121
20750.0,5.409242630004883,4.531338214874268
20800.0,5.434525966644287,4.5057373046875
20850.0,5.402573108673096,4.5165181159973145
20900.0,5.441343784332275,4.499743938446045
20950.0,5.428268909454346,4.531851768493652
21000.0,5.408115863800049,4.5253520011901855
