time,valence,arousal
10000.0,5.759616374969482,4.602880001068115
10050.0,5.74298095703125,4.596700668334961
10100.0,5.735074520111084,4.5926666259765625
10150.0,5.747697353363037,4.59543514251709
10200.0,5.749855995178223,4.598713397979736
10250.0,5.758339881896973,4.59928560256958
10300.0,5.765322208404541,4.596339702606201
10350.0,5.769474506378174,4.595475196838379
10400.0,5.773799896240234,4.588582515716553
10450.0,5.771630764007568,4.585931777954102
10500.0,5.783802509307861,4.586214542388916
10550.0,5.79991340637207,4.594088077545166
10600.0,5.801816940307617,4.588851451873779
10650.0,5.820597171783447,4.596905708312988
10700.0,5.830556869506836,4.595279216766357
10750.0,5.827717304229736,4.597460746765137
10800.0,5.817016124725342,4.582285404205322
10850.0,5.7712483406066895,4.5307793617248535
10900.0,5.804344654083252,4.574347972869873
10950.0,5.831354141235352,4.590519428253174
11000.0,5.819668292999268,4.582788944244385
11050.0,5.781569480895996,4.589052200317383
11100.0,5.753556251525879,4.592275619506836
11150.0,5.749932765960693,4.590266227722168
11200.0,5.74512243270874,4.59213399887085
11250.0,5.748833179473877,4.598018169403076
11300.0,5.752578258514404,4.587249279022217
11350.0,5.749789714813232,4.584382057189941
11400.0,5.757533550262451,4.585448741912842
11450.0,5.758241176605225,4.587264060974121
11500.0,5.778666973114014,4.587305068969727
11550.0,5.781485557556152,4.581952095031738
11600.0,5.779178142547607,4.5826263427734375
11650.0,5.788635730743408,4.585574150085449
11700.0,5.795623302459717,4.58568811416626
11750.0,5.8105621337890625,4.587192058563232
11800.0,5.807682991027832,4.579952716827393
11850.0,5.811296463012695,4.580411911010742
11900.0,5.768831253051758,4.521958351135254
11950.0,5.7851762771606445,4.541229724884033
12000.0,5.808216571807861,4.56707239151001
12050.0,5.808706760406494,4.562624454498291
12100.0,5.8205132484436035,4.571862697601318
12150.0,5.7721943855285645,4.574170112609863
12200.0,5.752270698547363,4.5779948234558105
12250.0,5.75360107421875,4.57653284072876
12300.0,5.758852481842041,4.582812309265137
12350.0,5.744564533233643,4.5778937339782715
12400.0,5.763257026672363,4.579990386962891
12450.0,5.761280536651611,4.580634593963623
12500.0,5.757404327392578,4.578814506530762
12550.0,5.7537360191345215,4.571434497833252
12600.0,5.777360439300537,4.580639362335205
12650.0,5.768346786499023,4.569634914398193
12700.0,5.772890567779541,4.568877696990967
12750.0,5.783020496368408,4.564399242401123
12800.0,5.794386386871338,4.568064212799072
12850.0,5.790706634521484,4.570003032684326
12900.0,5.763089656829834,4.5170111656188965
12950.0,5.815911769866943,4.572275161743164
13000.0,5.830869197845459,4.582157611846924
13050.0,5.822603702545166,4.5835862159729
13100.0,5.795516014099121,4.5947346687316895
13150.0,5.755428314208984,4.589232921600342
13200.0,5.760324478149414,4.596516132354736
13250.0,5.744631767272949,4.589847087860107
13300.0,5.734267711639404,4.589238166809082
13350.0,5.744673252105713,4.587582111358643
13400.0,5.730982303619385,4.579038143157959
13450.0,5.745459079742432,4.583731651306152
13500.0,5.748781681060791,4.581444263458252
13550.0,5.7755303382873535,4.589496612548828
13600.0,5.754440784454346,4.569496154785156
13650.0,5.772582054138184,4.577104568481445
13700.0,5.794336795806885,4.589198589324951
13750.0,5.804429531097412,4.589600086212158
13800.0,5.806084156036377,4.587945938110352
13850.0,5.800353527069092,4.582906723022461
13900.0,5.797652244567871,4.57931661605835
13950.0,5.8154072761535645,4.584290504455566
14000.0,5.79217004776001,4.5632734298706055
14050.0,5.772422790527344,4.5327677726745605
14100.0,5.814882755279541,4.575425148010254
14150.0,5.830204010009766,4.5869221687316895
14200.0,5.8138861656188965,4.5798163414001465
14250.0,5.770725250244141,4.589428424835205
14300.0,5.754971027374268,4.59721040725708
14350.0,5.740035057067871,4.589749336242676
14400.0,5.737511157989502,4.594621658325195
14450.0,5.734926700592041,4.592966556549072
14500.0,5.73644495010376,4.59068489074707
14550.0,5.729766368865967,4.589979648590088
14600.0,5.739326000213623,4.588791370391846
14650.0,5.7506937980651855,4.592469215393066
14700.0,5.748300552368164,4.586650371551514
14750.0,5.777948379516602,4.603227615356445
14800.0,5.787191867828369,4.600250244140625
14850.0,5.786407947540283,4.591655731201172
14900.0,5.797796726226807,4.591212272644043
14950.0,5.80454158782959,4.592428684234619
15000.0,5.809675216674805,4.591344356536865
15050.0,5.814723014831543,4.589779376983643
15100.0,5.817221164703369,4.584692478179932
15150.0,5.819909572601318,4.583713531494141
15200.0,5.783769130706787,4.525333881378174
15250.0,5.803591251373291,4.554304599761963
15300.0,5.825135707855225,4.582108020782471
15350.0,5.835391521453857,4.5900092124938965
15400.0,5.813350200653076,4.587416648864746
15450.0,5.7575364112854,4.58882999420166
15500.0,5.751758098602295,4.594359874725342
15550.0,5.750537395477295,4.593992233276367
15600.0,5.742702007293701,4.593330383300781
15650.0,5.7381391525268555,4.591576099395752
15700.0,5.750393390655518,4.587602138519287
15750.0,5.74152135848999,4.580881595611572
15800.0,5.7456536293029785,4.582831382751465
15850.0,5.743729114532471,4.576768398284912
15900.0,5.776526927947998,4.5887017250061035
15950.0,5.7828779220581055,4.5846266746521
16000.0,5.790286064147949,4.587622165679932
16050.0,5.797365188598633,4.593589782714844
16100.0,5.806628704071045,4.592141628265381
16150.0,5.800892353057861,4.584436893463135
16200.0,5.803658962249756,4.582583904266357
16250.0,5.799230098724365,4.574590682983398
16300.0,5.810989856719971,4.576659679412842
16350.0,5.756725788116455,4.508746147155762
16400.0,5.798165321350098,4.548173427581787
16450.0,5.824802875518799,4.572177410125732
16500.0,5.829919338226318,4.57307243347168
16550.0,5.806221961975098,4.571408748626709
16600.0,5.747530460357666,4.567601203918457
16650.0,5.736510276794434,4.5744948387146
16700.0,5.745337009429932,4.5798563957214355
16750.0,5.751745223999023,4.587248802185059
